PDB_ID,score,Resolution,pubmed_id,Assembly,method,pH,temp,pdbx_details,pdbx_pH_range,ligands,COMPOUNDS (con_unit=mM)
6UQN,0.1258074549430199,3.298,31743022.0,dimeric,'VAPOR DIFFUSION',5.0,293.0,";12% v/v PEG3350, 10 mM ammonium citrate tribasic, 16 mM sodium acetate trihydrate, 20 mM sodium formate, 6.4 mM ammonium tartrate dibasic, 12 mM fumarate
;",,"SF4, LMR, FUM, GOL","['PEG 3350', '12% v/v', 'ammonium citrate', '10.0', 'sodium acetate', '16.0', 'sodium formate', '20.0', 'ammonium hydrogen tartrate', '6.4', 'fumarate', '12.0']"
3L86,0.1253170992307692,2.06,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,289.0,"'28% (W/V) PEG 4000, 0.2M Sodium acetate, 0.1M Tris-HCL pH8.0, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 289K'",,"ADP, NLG, MG","['PEG 4000', '28% w/v', 'sodium acetate', '200.0', 'tris-HCl', '100.0']"
4HG5,0.1253170992307692,1.91,23897470.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.5,287.0,"'17.5% PEG4000, 0.1M sodium cacodylate, 100mM sodium oxaloacetate, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 287K'",,"OAA, GOL, CAC","['PEG 4000', '17.5%', 'sodium cacodylate', '100.0', 'sodium oxaloacetate', '100']"
5GU4,0.1253170992307692,1.55,27754366.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.0,289.0,";2.8 M sodium acetate, tetrahydrate pH7.0
30%-35% glucose
;",,GOL,"['sodium acetate', '2800.0', 'glucose', '32.5%']"
5XM6,0.1253170992307692,2.501,,trimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,285.0,"'PEG 20000, PEG500MME, HEPES, Mops, sodium nitrate, ammonium sulfate, disodium hydrogen phosphate.'",,,"['PEG 20000', None, 'PEG MME 500', None, 'HEPES', None, 'MOPS', None, 'sodium nitrate', None, 'ammonium sulfate', None, 'sodium hydrogen phosphate', None]"
5XMD,0.1253170992307692,2.0,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'25% PEG 3350, 0.1M Hepes pH 6.5-7.0, 0.2M NaCl'",6.5-7.0,,"['PEG 3350', '25%', 'HEPES', '100.0', 'sodium chloride', '200.0']"
7QPK,0.1253170992307692,2.75,,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",7.5,291.0,"'0.1 M BES/TEA pH 7.5, 10% (w/v) PEG 8000, 20% 1,5-pentanediol, Amino-acid II (1:10) of Morpheus II'",,,"['bes/tea', '100.0', 'PEG 8000', '10% w/v', '1,5-pentanediol', '20%', 'amino-acid ii', None, 'ii', '10']"
9L52,0.1253170992307692,1.8,,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",7.0,291.15,"'24% (w/v) PEG 3350, 100 mM succinic acid'",,"FE, CL","['PEG 3350', '24% w/v', 'succinic acid', '100.0']"
9L51,0.1253170992307692,1.9,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.5,291.15,"'18% (w/v) PEG 3350, 100 mM sodium citrate'",,"FE, CL","['PEG 3350', '18% w/v', 'sodium citrate', '100.0']"
4H5U,0.1251545392307692,1.92,23897470.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.5,287.0,"'17.5% PEG4000, 0.1M sodium cacodylate, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 287K'",,"GOL, CAC","['PEG 4000', '17.5%', 'sodium cacodylate', '100.0']"
4HG3,0.1251545392307692,1.93,23897470.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.5,287.0,"'17.5% PEG4000, 0.1M sodium cacodylate, 25mM 2-oxoglutaric acid sodium salt, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 287K'",,"AKG, GOL, CAC","['PEG 4000', '17.5%', 'sodium cacodylate', '100.0', '2-oxoglutaric acid sodium', '25']"
4HGD,0.1251545392307692,2.04,23897470.0,dimeric(*),"'VAPOR DIFFUSION, HANGING DROP'",6.5,287.0,"'17.5% PEG4000, 0.1M sodium cacodylate pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 287K'",,"GOL, CAC, KGT","['PEG 4000', '17.5%', 'sodium cacodylate', '100.0']"
4X9L,0.1251545392307692,3.1,26057797.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.0,290.0,"'0.1M Tris, PEG 400, Ammonium sulphate'",'7 - 8.5',"ACP, PG4","['tris', '100.0', 'PEG 400', None, 'ammonium sulphate', None]"
5JR9,0.1251545392307692,2.4,27596600.0,octameric,"'VAPOR DIFFUSION, SITTING DROP'",7.0,290.0,";5% v/v tacsimate (pH 7.0), 
0.1 M HEPES (pH 7.0), 
10% w/v PEG monomethyl ether 5,000
;",,,"['HEPES', '100.0', 'PEG MME 5000', '10% w/v', 'malonic acid', '91.5', 'ammonium citrate', '12.5', 'succinic acid', '6.0', 'malic acid', '15.0', 'sodium acetate', '20.0', 'sodium formate', '25.0', 'ammonium hydrogen tartrate', '8.0']"
5JRC,0.1251545392307692,1.9,27596600.0,decameric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,290.0,";10% (w/v) PEG 8000, 
100 mM imidazole/HCl pH 8.0, 
200 mM Ca(OAc)2
;",,CA,"['PEG 8000', '10% w/v', 'Imidazole-HCl', '100.0', 'calcium acetate', '200.0']"
5JRE,0.1251545392307692,2.1,27596600.0,decameric,"'VAPOR DIFFUSION, SITTING DROP'",4.2,290.0,";10% PEG 300, 
0.1 M citric acid pH 4.2, 
0.2 M NaCl
;",,"ADE, ADZ","['PEG 300', '10%', 'citric acid', '100.0', 'sodium chloride', '200.0']"
4M03,0.1250952042307692,2.24,24901708.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.0,289.0,"'1.5M NaKPO4, pH 7.0, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,CA,"['potassium sodium phosphate', '1500.0']"
3L87,0.1246048485185185,2.0,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,289.0,"'20% PEG 3350 , 0.1M HEPES pH7.5, 0.1M Lithium chloride, VAPOR DIFFUSION, SITTING DROP, temperature 289K'",,FE,"['PEG 3350', '20%', 'HEPES', '100.0', 'lithium chloride', '100.0']"
3PHL,0.1246048485185185,1.9,21536136.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,283.0,";Tris-HCl buffer (pH 8.0), 0.8M sodium formate, 19-25 % (w/v) PEG 2000 monomethyl ether., VAPOR DIFFUSION, SITTING DROP, temperature 283K
;",19-25,,"['tris-HCl', None, 'sodium formate', '800.0', 'PEG MME 2000', '22.0% w/v']"
3PLN,0.1246048485185185,1.5,21536136.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,283.0,";0.1M Tris-HCl buffer (pH 8.0), 0.8M sodium formate,  19-25 % (w/v) PEG 2000 monomethyl ether, 2mM UPG , VAPOR DIFFUSION, SITTING DROP, temperature 283K
;",19-25,U5P,"['tris-HCl', '100.0', 'sodium formate', '800.0', 'PEG MME 2000', '22.0% w/v', 'upg', '2']"
5FEU,0.1246048485185185,1.73,27252378.0,tetrameric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,277.0,";20% PEG-8000
100 mM HEPES buffer (pH 7.5).
;",,NAP,"['PEG 8000', '20%', 'HEPES', '100.0']"
5FFA,0.1246048485185185,1.501,27599732.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",,289.0,"'0.1 M HEPES 7.0,  0.1 M Lithium sulphate,  25% PEG 3350'",,,"['HEPES', '100.0', 'lithium sulfate', '100.0', 'PEG 3350', '25%']"
5OW5,0.1246048485185185,1.7,29395789.0,trimeric(*),'VAPOR DIFFUSION',5.5,293.0,"'20% PEG 3350, 0.1 M BisTris propane (pH 5.5), 0.2 M NaF'",,"EDO, PEG","['PEG 3350', '20%', 'bis-tris propane', '100.0', 'sodium fluoride', '200.0']"
6GZC,0.1246048485185185,2.0,31353241.0,tetrameric,'VAPOR DIFFUSION',7.5,293.0,"'10% PEG 8000, 0.1 M HEPES (7.5), 8% EG'",,"PEG, EDO","['PEG 8000', '10%', 'HEPES', '100.0', 'ethylene glycol', '8%']"
7ENY,0.1246048485185185,2.703,34171491.0,tetrameric(*),EVAPORATION,7.5,294.0,"'0.1 M HEPES:NaOH pH 7.5, 20% (w/v) PEG 4000, and 10% (v/v) 2-propanol'",,,"['HEPES-NaOH', '100.0', 'PEG 4000', '20% w/v', '2-propanol', '10% v/v']"
7EWY,0.1246048485185185,2.01,35044209.0,monomeric(*),EVAPORATION,4.9,289.0,'PEG 3350',,,"['PEG 3350', None]"
7EX0,0.1246048485185185,2.07,35044209.0,monomeric(*),EVAPORATION,5.1,289.0,'PEG 3350',,MN,"['PEG 3350', None]"
7EX1,0.1246048485185185,2.3,35044209.0,monomeric(*),EVAPORATION,5.0,289.0,'PEG 3350',,CL,"['PEG 3350', None]"
7EX2,0.1246048485185185,3.1,35266805.0,monomeric(*),EVAPORATION,5.3,289.0,'PEG 3350',,"MN, I0N","['PEG 3350', None]"
7EX4,0.1246048485185185,2.0,35266805.0,monomeric,EVAPORATION,5.1,289.0,'PEG 3350',,"IA5, CL, MN","['PEG 3350', None]"
7EX7,0.1246048485185185,2.3,35266805.0,monomeric(*),EVAPORATION,4.9,289.0,'PEG 3350',,"MN, 1I6, CL","['PEG 3350', None]"
7EX8,0.1246048485185185,1.97,35266805.0,monomeric,EVAPORATION,4.7,289.0,'PEG 3350',,"MN, I27, CL","['PEG 3350', None]"
7EX9,0.1246048485185185,1.75,35266805.0,monomeric,EVAPORATION,5.1,289.0,'PEG 3350',,"MN, U28, CL","['PEG 3350', None]"
7Q9Z,0.1246048485185185,1.95,,dimeric,MICROBATCH,6.5,291.0,";12.5% w/v PEG 1000, 12.5% w/v PEG 3350, 12.5% v/v (RS)-2-methyl-2,4-pentanediol (MPD) 0.03M of each of  sodium nitrate, disodium hydrogen phosphate and ammonium sulfate in 0.1M MES/imidazole pH6.5 buffer.5 mM PLP and 5 mM pyruvate
;",,"AN7, EDO, CL, NA","['PEG 1000', '12.5% w/v', 'PEG 3350', '12.5% w/v', 'rs-2-methyl-2,4-pentanediol mpd', '12.5% v/v', 'sodium nitrate', '30.0', 'sodium hydrogen phosphate', None, 'ammonium sulfate', None, 'pyridoxal phosphate', '0.5', 'sodium pyruvate', '5.0', 'MES', '100.0', 'imidazole', '100.0']"
8ZN9,0.1246048485185185,1.8,41350266.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.5,291.2,"'0.1 M Ammonium acetate, 0.1 M BIS-TRIS pH 5.5, 16 % PEG 10000'",,"NAD, PEG","['ammonium acetate', '100.0', 'bis-tris', '100.0', 'PEG 10000', '16%']"
9HAW,0.1246048485185185,2.22,,hexameric(*),"'VAPOR DIFFUSION, SITTING DROP'",,293.0,"'0.2 M NH4F, 20% PEG3350'",,CL,"['ammonium fluoride', '200.0', 'PEG 3350', '20%']"
9HAY,0.1246048485185185,2.393,,hexameric(*),"'VAPOR DIFFUSION, SITTING DROP'",,293.0,"'0.2 M NH4F, 20% PEG3350'",,"BG6, PEG, PG4, PGE, EDO","['ammonium fluoride', '200.0', 'PEG 3350', '20%']"
9JOH,0.1246048485185185,1.36,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",,290.0,'24% PEG1500 +20% Glycerol',,"FUC, X6Y, X2Y","['PEG 1500', '24%', 'glycerol', '+20%']"
3KVO,0.1244422885185185,2.25,,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.5,293.0,"'25% PEG 3350, 0.1M BIS-TRIS pH 5.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,NAP,"['PEG 3350', '25%', 'bis-tris', '100.0']"
9JOG,0.1246048485185185,1.4,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.5,290.0,"'0.2M Sodium acetate trihydrate, 0.1M TRIS hydrochloride pH 8.5, 30% w/v Polyethylene glycol 4,000'",,"FUC, X2Y, X6Y","['sodium acetate', '200.0', 'tris-HCl', '100.0', 'PEG 4000', '30% w/v']"
9JOF,0.1246048485185185,1.5,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,290.0,"'10% v/v 2-Propanol+20% w/v Polyethylene glycol 4,000+1 M HEPES sodium,pH 7.5'",,"X2Y, FUC, X6Y","['2-propanol+20', '10% v/v w/v', 'PEG ', None, '4,000+1 m hepes sodium', None]"
3L1N,0.1244422885185185,1.3,20053994.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",5.5,289.0,"'11% polyethylene glycol(PEG)8000, 0.1M HEPES(pH 7.5), 8% ethylene glycerol, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,PLM,"['PEG peg', '11%', 'HEPES', '100.0', 'ethylene glycerol', '8%']"
3L7V,0.1244422885185185,2.256,20606270.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,289.0,"'2.0M ammonium sulfate, 0.1M Tris-HCl, pH 8.5, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,SO4,"['ammonium sulfate', '2000.0', 'tris-HCl', '100.0']"
3L9T,0.1244422885185185,2.206,,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,289.0,"'14% PEG 6000, 0.1M HEPES pH7.5, VAPOR DIFFUSION, SITTING DROP, temperature 289K'",,EPE,"['PEG 6000', '14%', 'HEPES', '100.0']"
3PLR,0.1244422885185185,1.7,21536136.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,283.0,";0.1M Tris-HCl buffer (pH 8.0), 0.8M sodium formate, 19-25 % (w/v) PEG 2000 monomethyl ether, 2mM UPG, 5mM NADH, VAPOR DIFFUSION, SITTING DROP, temperature 283K
;",19-25,"NAI, U5P","['tris-HCl', '100.0', 'sodium formate', '800.0', 'PEG MME 2000', '22.0% w/v', 'upg', '2', 'NADH', '5']"
3L9F,0.1244422885185185,1.8,,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",7.5,289.0,"'0.2M MgCl2, 0.1M HEPES pH7.0, 25% PEG 3350, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 289K'",,MG,"['magnesium chloride', '200.0', 'HEPES', '100.0', 'PEG 3350', '25%']"
3PID,0.1244422885185185,1.4,21536136.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,277.0,"'0.1M Tris-HCl buffer (pH 8.0), 0.8M sodium formate (Fluka), 14 % (w/v) PEG 8000, VAPOR DIFFUSION, SITTING DROP, temperature 277K'",,,"['tris-HCl', '100.0', 'sodium formate fluka', '800.0', 'PEG 8000', '14% w/v']"
3QLL,0.1244422885185185,2.45,22232161.0,trimeric(*),,7.4,298.0,"'18% ETHYLENE GLYCOL, .1M TCEP HYDROCHLORIDE, pH 7.4, VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,,"['ethylene glycol', '18%', 'tcep hydrochloride', '100.0']"
3TMM,0.1244422885185185,2.5001,22037171.0,trimeric,"'VAPOR DIFFUSION, HANGING DROP'",4.2,298.0,"'29% PEG 400, 0.15 M calcium acetate, 0.1 M sodium acetate,pH 4.2, 400 mM NDSB211, VAPOR DIFFUSION, HANGING DROP, temperature 298K'",,,"['PEG 400', '29%', 'calcium acetate', '150.0', 'sodium acetate', '100.0', 'ndsb211', '400.0']"
4JBG,0.1244422885185185,1.75,23755111.0,tetrameric(*),'VAPOR DIFFUSION',8.5,293.0,"'20% (w/v) PEG-1000, 100 mM Tris, pH 8.5, vapor diffusion, temperature 293K'",,"ZN, PO4, CL","['PEG 1000', '20% w/v', 'tris', '100.0']"
5EX6,0.1244422885185185,2.4,27477788.0,monomeric(*),"'VAPOR DIFFUSION, HANGING DROP'",7.5,277.0,"'0.2 M (NH4)3 citrate pH 7.0, 16.0% (w/v) PEG 3350'",,"EDO, HEM, GOL","['nh43 citrate', '200.0', 'PEG 3350', '16.0% w/v']"
4JBH,0.1244422885185185,2.2,23755111.0,tetrameric(*),'VAPOR DIFFUSION',7.0,293.0,"'25%(w/v) PEG 1500, PCB Buffer , pH 7.0, VAPOR DIFFUSION, temperature 293K'",,"ZN, CO, CL","['PEG 1500', '25% w/v', 'PCB', None]"
5NBT,0.1244422885185185,2.4,28436967.0,dimeric(*),'VAPOR DIFFUSION',6.0,293.0,"'27% PEG 3350, 0.1 M BisTris propane (6.0), 0.2 M MgCl2'",,,"['PEG 3350', '27%', 'bis-tris propane', '100.0', 'magnesium chloride', '200.0']"
6GII,0.1244422885185185,1.9,29738765.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",8.0,277.0,'0.1 M MES 6.5 22 % v/v PEG Smear Broad',,HEM,"['MES', '100.0', 'PEG ', '22% v/v', 'smear broad', '6.5']"
6M09,0.1244422885185185,2.101,33284325.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.6,289.0,"'ammonium acetate, trisodium citrate, PEG 4000'",,,"['ammonium acetate', None, 'sodium citrate', None, 'PEG 4000', None]"
6Y4D,0.1244422885185185,2.1,32315494.0,tetrameric,"'VAPOR DIFFUSION, SITTING DROP'",6.5,293.0,"'pentaerythritol propoxylate, 100 mM MES pH 6.5'",,"NAP, GOL","['pentaerythritol propoxylate', None, 'MES', '100.0']"
7EX6,0.1244422885185185,2.18,35266805.0,monomeric(*),EVAPORATION,5.1,289.0,'PEG 3350',,"MN, 11I","['PEG 3350', None]"
7EX3,0.1244422885185185,2.25,35266805.0,monomeric,EVAPORATION,5.1,289.0,'PEG 3350',,"MN, IA3, CL","['PEG 3350', None]"
7EWX,0.1244422885185185,1.95,35044209.0,monomeric(*),EVAPORATION,4.7,289.0,'PEG 3350',,"MN, CL","['PEG 3350', None]"
7O9Q,0.1244422885185185,1.85,34962966.0,monomeric(*),"'VAPOR DIFFUSION, SITTING DROP'",6.5,291.15,";0.1 M MOPSO/Bis-Tris pH 6.5, 10% (w/v) PEG 8000, 20% 1,5-pentanediol, 0.5 mM erbium (III) chloride, 0.5 mM terbium (III) chloride, 0.5 mM ytterbium (III) chloride
;",,9JE,"['mopso/bis-tris', '100.0', 'PEG 8000', '10% w/v', '1,5-pentanediol', '20%', 'erbium iii chloride', '0.5', 'terbium iii chloride', '0.5', 'ytterbium(III) chloride', '0.5']"
7X5T,0.1244422885185185,1.65,,trimeric,EVAPORATION,5.0,293.0,"'0.1M Na citrate tribasic dihydrate pH5.0, 30% PEG monomethyl ether 550'",,,"['na citrate tribasic', '100.0', 'PEG MME 550', '30%']"
8Z5B,0.1244422885185185,1.4,40188191.0,monomeric,'VAPOR DIFFUSION',8.5,289.15,"'0.1 M Tris pH 8.5, 20% v/v Ethanol'",,"MN, CU","['tris', '100.0', 'ethanol', '20% v/v']"
9HAV,0.1244422885185185,2.22,,hexameric,"'VAPOR DIFFUSION, SITTING DROP'",8.5,293.0,";Crystallization: 16% PEG4000, 0.1 M Tris pH 8.5, 0.2 M NaOAc  (Jena Bioscience screen 2, B2), Cryocondition: 15% PEG4000, 10% PEG400, 0.1 M Tris pH 8.5, 0.2 M NaOAc
;",,"BGC, NA","['PEG 4000', '16%', 'tris', '100.0', 'naoac jena bioscience', '200.0']"
3OIX,0.1243829535185185,2.399,21301083.0,tetrameric(*),'VAPOR DIFFUSION',6.0,293.0,"'0.1M MES, 12% PEG 20000, 0.03% dichloromethane, pH 6.0, VAPOR DIFFUSION, temperature 293K'",,"FMN, GOL","['MES', '100.0', 'PEG 20000', '12%', 'dichloromethane', '0.03%']"
3PJG,0.1243829535185185,2.7,21536136.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",11.0,283.0,";20mM CAPS buffer (pH 11.0), 6% (w/v) PEG 8000, 16% (w/v) ethyleneglycol, 4mM UDP-glucuronic acid, VAPOR DIFFUSION, SITTING DROP, temperature 283K
;",,"CXS, UGA","['CAPS', '20', 'PEG 8000', '6% w/v', 'ethylene glycol', '16% w/v', 'udp-glucuronic acid', '4']"
9HAX,0.1244422885185185,2.513,,hexameric(*),"'VAPOR DIFFUSION, SITTING DROP'",4.6,293.0,"'12% PEG4000, 0.1 M NaOAc pH 4.6, 0.2 M (NH4)2SO4'",,"SO4, CL","['PEG 4000', '12%', 'sodium acetate', '100.0', 'ammonium sulfate', '200.0']"
4E2A,0.1243829535185185,2.0,,dimeric,'SOLID-LIQUID INTERFACE METHOD',7.0,289.2,"'0.2M Magnesium formate, 20% PEG 3350, pH 7.0, SOLID-LIQUID INTERFACE METHOD, temperature 289.2K'",,,"['magnesium formate', '200.0', 'PEG 3350', '20%', 'solid-liquid interface', None]"
4JBI,0.1243829535185185,2.35,23755111.0,tetrameric(*),'VAPOR DIFFUSION',7.5,293.0,"'10%(w/v) PEG 8000, 100 mM Hepes, 8% (v/v) ethylene glycol, pH 7.5, vapor diffusion, temperature 293K'",,"NDP, ZN","['PEG 8000', '10% w/v', 'HEPES', '100.0', 'ethylene glycol', '8% v/v']"
5JZV,0.1243829535185185,2.07,27477389.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",5.6,293.0,";0.01M MAGNESIUM CHLORIDE HEXAHYDRATE,
 0.05M MES MONOHYDRATE PH 5.6, 1.8M LITHIUM SULFATE MONOHYDRATE,
 VAPOR DIFFUSION, SITTING DROP, TEMPERATURE 293K
;",,ADP,"['magnesium chloride', '10.0', 'MES', '50.0', 'lithium sulfate', '1800.0']"
5LB7,0.1243829535185185,1.5,28436967.0,trimeric,'VAPOR DIFFUSION',8.0,293.0,"'20% PEG 3350, 0.1 M BisTris propane, 0.2 M NaNO3'",,,"['PEG 3350', '20%', 'bis-tris propane', '100.0', 'sodium nitrate', '200.0']"
6M0A,0.1243829535185185,2.2,33284325.0,dimeric(*),"'VAPOR DIFFUSION, SITTING DROP'",5.6,289.0,"'0.2 M ammonium acetate, 0.1 M trisodium citrate, 25% (w/v) PEG 4,000'",,"HEM, AZI","['ammonium acetate', '200.0', 'sodium citrate', '100.0', 'PEG 4000', '25% w/v']"
7DTP,0.1243829535185185,2.3,34119689.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",6.5,293.0,"'100 mM MMT buffer pH 6.5, 25 % (w/v) PEG 1500'",,,"['PEG 1500', '25% w/v', 'malic acid', '100.0', 'MES', '100.0', 'tris', '100.0']"
7EWU,0.1243829535185185,2.11,35044209.0,monomeric(*),EVAPORATION,4.7,289.0,'PEG 3350',,MN,"['PEG 3350', None]"
7EWV,0.1243829535185185,2.61,35044209.0,monomeric(*),EVAPORATION,5.1,289.0,'PEG 3350',,MN,"['PEG 3350', None]"
7EWW,0.1243829535185185,2.34,35044209.0,monomeric(*),EVAPORATION,5.3,289.0,'PEG 3350',,MN,"['PEG 3350', None]"
7EWZ,0.1243829535185185,2.05,35044209.0,monomeric(*),EVAPORATION,4.9,289.0,'PEG 3350',,"MN, CL","['PEG 3350', None]"
7P99,0.1243829535185185,1.8,35383180.0,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",5.0,311.0,"'0.2M Potassium thiocyanate, 0.1M Sodium Acetate pH 5.0, 8% PEG20000, 8% PEG500MME'",,ZN,"['potassium thiocyanate', '200.0', 'sodium acetate', '100.0', 'PEG 20000', '8%', 'PEG MME 500', '8%']"
7Q9X,0.1243829535185185,1.6,,dimeric(*),MICROBATCH,7.5,290.0,";12.5% PEG 8000 and 50 mM HEPES pH 7.5 
10 mM PLP, 5 mM pyruvate
;",,"AN7, EDO, NA, PLP, PO4, PEG","['PEG 8000', '12.5%', 'HEPES', '50.0', 'pyridoxal phosphate', '10.0', 'sodium pyruvate', '5.0']"
8H97,0.1243829535185185,2.194,36746585.0,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",8.6,291.0,"'24% PEG 6000, 0.1 M Tris buffer, pH 8.6'",,"P6G, CA","['PEG 6000', '24%', 'tris', '100.0']"
8WCT,0.1243829535185185,1.9,38424057.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",7.9,289.0,"'0.2 M sodium acetate lithium, 20% PEG3350, 0.1 M Bis-Tris propane, pH 7.9'",,GOL,"['sodium acetate lithium', '200.0', 'PEG 3350', '20%', 'bis-tris propane', '100.0']"
2IW5,0.1238925978062678,2.57,16885027.0,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.6,293.0,";VAPOR DIFFUSION, SITTING DROP, 20 DEGREES. DROP: 0.8 MICRO-LITERS OF PROTEIN (10 MG/ML IN 25 MM HEPES, PH 7.4, 200 MM SODIUM CHLORIDE, 1 MM PMSF, 5 MM DTT) PLUS 0.8 MICRO-LITERS OF CRYSTALLIZATION SOLUTION (0.8 M LITHIUM SULFATE, 0.8 M AMMONIUM SULFATE, 0.4 M SODIUM CHLORIDE, 0.1 M SODIUM CITRATE, PH 5.6, 10 MM DTT). RESERVOIR: 1 ML OF CRYSTALLIZATION SOLUTION. CRYSTALS APPEARED WITHIN 12 HOURS AND GREW TO THEIR FINAL SIZE WITHIN 10 DAYS. CRYO-PROTECTION SOLUTION: RESERVOIR SOLUTION PLUS 23 PERCENT (V/V) GLYCEROL.
;",,"FAD, CL, GOL, NH4","['lithium sulfate', '800.0', 'ammonium sulfate', '800.0', 'sodium chloride', '400.0', 'sodium citrate', '100.0', 'DTT', '10.0']"
3BGK,0.1238925978062678,2.5,,tetrameric,"'VAPOR DIFFUSION, HANGING DROP'",6.9,289.0,";0.49M sodium phosphate monobasic monohydrate, 0.91M Potassium phosphate dibasic, pH 6.9, VAPOR DIFFUSION, HANGING DROP, temperature 289K
;",,"PO4, K","['sodium dihydrogen phosphate', '490.0', 'potassium hydrogen phosphate', '910.0']"
9J3F,0.1243829535185185,1.9,40762501.0,monomeric,'VAPOR DIFFUSION',6.8,293.0,"'0.1 M bis-tris pH 6.8, 23% PEG3350'",,GOL,"['bis-tris', '100.0', 'PEG 3350', '23%']"
3KH8,0.1238925978062678,2.0,,dimeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,289.0,"'0.1M Hepes, 6% PEG6000, 5% (+/-)-2-methy-2,4-pentanediol , pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,,"['HEPES', '100.0', 'PEG 6000', '6%', '2-methy-2,4-pentanediol', '5%']"
3TJX,0.1238925978062678,1.64,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.6,295.0,";0.1M sodium citrate tribasic dihydrate, 1.3M lithium sulfate, 0.30M amonium sulfate, VAPOR DIFFUSION, SITTING DROP, temperature 295K, pH 5.6
;",,"FMN, GOL, SO4","['sodium citrate', '100.0', 'lithium sulfate', '1300.0', 'ammonium sulfate', '300.0']"
3TRO,0.1238925978062678,1.86,,dimeric,"'VAPOR DIFFUSION, SITTING DROP'",5.6,295.0,";0.1 M sodium citrate tribasic dihydrate, pH 5.6, 1.3 M lithium sulfate, 0.30 M ammonium sulfate , VAPOR DIFFUSION, SITTING DROP, temperature 295K
;",,"FMN, SO4, GOL","['sodium citrate', '100.0', 'lithium sulfate', '1300.0', 'ammonium sulfate', '300.0']"
4LYQ,0.1238925978062678,2.0,25372687.0,monomeric,"'VAPOR DIFFUSION, SITTING DROP'",7.5,293.0,"'16% PEG 4000, 0.1M HEPES buffer pH 7.5, 5% mannotriose, VAPOR DIFFUSION, SITTING DROP, temperature 293K'",,"TRS, EPE","['PEG 4000', '16%', 'HEPES', '100.0', 'mannotriose', '5%']"
3W53,0.1238925978062678,2.2,,monomeric,"'VAPOR DIFFUSION, HANGING DROP'",7.5,289.0,"'0.2(mol/L) MgCl2, 30% PEG4000, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 289K'",,TRS,"['02mol/l mgcl2', None, 'PEG 4000', '30%']"
